,ideal,ngem,zne,noisy,depth
0,0.31640625,0.30596932768821716,0.40625,0.265500009059906,1
1,0.28515625,0.32597291469573975,0.24549999833106995,0.2854999899864197,1
2,0.341796875,0.40858376026153564,0.2462500035762787,0.3400000035762787,1
3,0.341796875,0.38444507122039795,0.24025000631809235,0.3544999957084656,1
4,0.294921875,0.3395713269710541,0.35899999737739563,0.30649998784065247,1
5,0.26953125,0.30144399404525757,0.1667499989271164,0.2460000067949295,1
6,0.3125,0.3224998414516449,0.25049999356269836,0.2824999988079071,1
7,0.310546875,0.11967878043651581,0.12999999523162842,0.13300000131130219,1
8,0.30078125,0.23532864451408386,0.24549999833106995,0.2150000035762787,1
9,0.318359375,0.2868349552154541,0.2630000114440918,0.24050000309944153,1
10,0.271484375,0.35811468958854675,0.2565000057220459,0.3149999976158142,1
11,0.2734375,0.19317659735679626,0.12174999713897705,0.17149999737739563,1
12,0.271484375,0.42714378237724304,0.44574999809265137,0.3709999918937683,1
13,0.275390625,0.3825012445449829,0.28824999928474426,0.32499998807907104,1
14,0.27734375,0.16788317263126373,0.16324999928474426,0.1914999932050705,1
15,0.2890625,0.4051145911216736,0.27399998903274536,0.3619999885559082,1
16,0.302734375,0.35273367166519165,0.27950000762939453,0.3179999887943268,1
17,0.255859375,0.1258731186389923,0.11625000089406967,0.12349999696016312,1
18,0.279296875,0.4350227117538452,0.4507499933242798,0.38850000500679016,1
19,0.34765625,0.42939692735671997,0.29374998807907104,0.3959999978542328,1
20,0.33203125,0.43747055530548096,0.27900001406669617,0.3855000138282776,1
21,0.2578125,0.35134851932525635,0.22750000655651093,0.28600001335144043,1
22,0.318359375,0.3903331756591797,0.20000000298023224,0.3499999940395355,1
23,0.283203125,0.12704014778137207,0.18250000476837158,0.11500000208616257,1
24,0.271484375,0.16335351765155792,0.23325000703334808,0.12700000405311584,1
25,0.306640625,0.4109758138656616,0.17925000190734863,0.335999995470047,1
26,0.314453125,0.23919183015823364,0.2574999928474426,0.2134999930858612,1
27,0.2890625,0.4006366729736328,0.3930000066757202,0.3075000047683716,1
28,0.302734375,0.04222160950303078,0.1615000069141388,0.0689999982714653,1
29,0.275390625,0.37798333168029785,0.2070000022649765,0.328000009059906,1
30,0.31640625,0.2129441797733307,0.08224999904632568,0.17900000512599945,1
31,0.34765625,0.3832198977470398,0.42875000834465027,0.3244999945163727,1
32,0.294921875,0.157821387052536,0.28174999356269836,0.17249999940395355,1
33,0.34375,0.24799129366874695,0.23800000548362732,0.24250000715255737,1
34,0.287109375,0.22165006399154663,0.22499999403953552,0.21799999475479126,1
35,0.3125,0.3308216333389282,0.35850000381469727,0.3005000054836273,1
36,0.296875,0.26916953921318054,0.3179999887943268,0.25099998712539673,1
37,0.271484375,0.2567189335823059,0.19300000369548798,0.20649999380111694,1
38,0.279296875,0.2284426987171173,0.08699999749660492,0.17749999463558197,1
39,0.28515625,0.20670950412750244,0.1940000057220459,0.20900000631809235,1
40,0.330078125,0.2514261305332184,0.32499998807907104,0.2329999953508377,1
41,0.3359375,0.14658908545970917,0.15549999475479126,0.1469999998807907,1
42,0.3359375,0.1986595094203949,0.10824999958276749,0.16899999976158142,1
43,0.298828125,0.48672598600387573,0.44725000858306885,0.43799999356269836,1
44,0.287109375,0.11670370399951935,0.21375000476837158,0.12600000202655792,1
45,0.3046875,0.21459543704986572,0.22849999368190765,0.17649999260902405,1
46,0.306640625,0.3885105848312378,0.31575000286102295,0.3215000033378601,1
47,0.341796875,0.42198145389556885,0.3970000147819519,0.3815000057220459,1
48,0.263671875,0.34165528416633606,0.10499999672174454,0.31949999928474426,1
49,0.263671875,0.307666540145874,0.29899999499320984,0.2515000104904175,1
50,0.326171875,0.47031962871551514,0.34474998712539673,0.41200000047683716,1
51,0.31640625,0.3557431399822235,0.20274999737739563,0.2955000102519989,1
52,0.26953125,0.25373542308807373,0.24375000596046448,0.21299999952316284,1
53,0.322265625,0.4962429702281952,0.4102500081062317,0.4359999895095825,1
54,0.328125,0.3437264561653137,0.28850001096725464,0.31949999928474426,1
55,0.31640625,0.3497144877910614,0.34575000405311584,0.3075000047683716,1
56,0.326171875,0.29734575748443604,0.19425000250339508,0.2879999876022339,1
57,0.271484375,0.3084845244884491,0.1889999955892563,0.27399998903274536,1
58,0.255859375,0.2643769085407257,0.2212499976158142,0.23199999332427979,1
59,0.330078125,0.4261953830718994,0.32249999046325684,0.39149999618530273,1
60,0.33203125,0.2971940040588379,0.22875000536441803,0.26350000500679016,1
61,0.333984375,0.3502213954925537,0.39500001072883606,0.30799999833106995,1
62,0.263671875,0.22608086466789246,0.3502500057220459,0.21850000321865082,1
63,0.27734375,0.2268529236316681,0.25699999928474426,0.20800000429153442,1
64,0.34765625,0.1744196116924286,0.27125000953674316,0.19099999964237213,1
65,0.283203125,0.24623167514801025,0.23774999380111694,0.21649999916553497,1
66,0.26953125,0.32431110739707947,0.11824999749660492,0.2630000114440918,1
67,0.33203125,0.4281266927719116,0.29124999046325684,0.39399999380111694,1
68,0.302734375,0.292672336101532,0.3577499985694885,0.27149999141693115,1
69,0.259765625,0.3806789517402649,0.33125001192092896,0.32100000977516174,1
70,0.337890625,0.22079883515834808,0.32899999618530273,0.20900000631809235,1
71,0.33984375,0.399705171585083,0.21424999833106995,0.3619999885559082,1
72,0.298828125,0.21934056282043457,0.3022499978542328,0.19349999725818634,1
73,0.349609375,0.3475084900856018,0.27524998784065247,0.30250000953674316,1
74,0.32421875,0.4132755696773529,0.14225000143051147,0.35749998688697815,1
75,0.34765625,0.44850409030914307,0.29374998807907104,0.4129999876022339,1
76,0.28515625,0.22861036658287048,0.1875,0.22300000488758087,1
77,0.341796875,0.31839123368263245,0.4449999928474426,0.30300000309944153,1
78,0.29296875,0.3181559443473816,0.17299999296665192,0.2849999964237213,1
79,0.31640625,0.3406527638435364,0.2472500056028366,0.31949999928474426,1
80,0.3203125,0.4430367052555084,0.3474999964237213,0.3855000138282776,1
81,0.287109375,0.25237780809402466,0.18649999797344208,0.226500004529953,1
82,0.33203125,0.1742265820503235,0.28700000047683716,0.1720000058412552,1
83,0.3203125,0.33136314153671265,0.34474998712539673,0.3109999895095825,1
84,0.33203125,0.36192387342453003,0.2930000126361847,0.328000009059906,1
85,0.33984375,0.41199755668640137,0.32725000381469727,0.3569999933242798,1
86,0.330078125,0.2625387907028198,0.21424999833106995,0.24799999594688416,1
87,0.267578125,0.2814253270626068,0.2942500114440918,0.25450000166893005,1
88,0.26953125,0.3276820182800293,0.33924999833106995,0.30149999260902405,1
89,0.29296875,0.21501751244068146,0.2722499966621399,0.18549999594688416,1
90,-0.68359375,-0.7440449595451355,-0.5867499709129333,-0.593500018119812,1
91,-0.6953125,-0.7323805689811707,-0.4934999942779541,-0.612500011920929,1
92,-0.70703125,-0.8321313858032227,-0.5404999852180481,-0.6675000190734863,1
93,-0.673828125,-0.6825808882713318,-0.4869999885559082,-0.5494999885559082,1
94,-0.7265625,-0.7566002011299133,-0.6284999847412109,-0.640999972820282,1
95,-0.716796875,-0.7577459216117859,-0.5139999985694885,-0.6004999876022339,1
96,-0.662109375,-0.6810187697410583,-0.5247499942779541,-0.5504999756813049,1
97,-0.716796875,-0.7093572616577148,-0.5597500205039978,-0.5770000219345093,1
98,-0.673828125,-0.549313485622406,-0.5667499899864197,-0.4350000023841858,1
99,-0.734375,-0.8175202012062073,-0.5864999890327454,-0.6980000138282776,1
100,-0.732421875,-0.7808219194412231,-0.6614999771118164,-0.6175000071525574,1
101,-0.68359375,-0.4567120671272278,-0.32350000739097595,-0.3725000023841858,1
102,-0.7109375,-0.6973185539245605,-0.5882499814033508,-0.590499997138977,1
103,-0.67578125,-0.7390462756156921,-0.6102499961853027,-0.6039999723434448,1
104,-0.712890625,-0.6422762870788574,-0.5040000081062317,-0.5354999899864197,1
105,-0.65234375,-0.6365224719047546,-0.4937500059604645,-0.5109999775886536,1
106,-0.650390625,-0.4886592626571655,-0.3995000123977661,-0.3880000114440918,1
107,-0.65234375,-0.5864682793617249,-0.5249999761581421,-0.492000013589859,1
108,-0.650390625,-0.6935736536979675,-0.5402500033378601,-0.5799999833106995,1
109,-0.736328125,-0.6930001378059387,-0.5494999885559082,-0.5640000104904175,1
110,-0.7265625,-0.766577422618866,-0.753000020980835,-0.6129999756813049,1
111,-0.689453125,-0.798224151134491,-0.5879999995231628,-0.675000011920929,1
112,-0.658203125,-0.7164133787155151,-0.4634999930858612,-0.5895000100135803,1
113,-0.705078125,-0.6831901669502258,-0.7172499895095825,-0.5929999947547913,1
